user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform,age_scaled,reels_watch_time_hours_scaled,daily_screen_time_hours_scaled,sleep_hours_scaled,attention_span_score_scaled,focus_level_scaled,task_completion_rate_scaled,cluster_b_sem_pca,cluster_b
5272,33,5.39,7.14,6.37,3.24,3.29,58.06,Low,YouTube Shorts,0.3856506847129672,1.3555100179179584,0.0422467348534161,-0.0875112937188805,-0.8641614565173198,-0.8572118112614114,-0.6996835924168373,2,0
5273,43,3.85,10.3,8.52,7.79,1.65,58.78,High,Instagram Reels,1.5411583542649292,0.3827337637996932,1.1420731689505534,1.3987871506892815,0.8874209307678188,-1.489673008482341,-0.6578171223709153,2,0
5274,41,5.73,4.31,5.9,7.6,4.49,66.72,Medium,TikTok,1.3100568203545369,1.5702788012947189,-0.942724407075349,-0.4124230466825251,0.8142779299800876,-0.3944353254899994,-0.1961229943644967,0,1
5275,43,5.99,5.77,6.63,2.34,7.59,88.44,Low,TikTok,1.5411583542649292,1.7345137532887116,-0.4345767508152793,0.0922271228141994,-1.2106283023539408,0.8010705960861482,1.06684885202082,1,1
5276,16,2.55,9.92,4.02,4.14,2.92,54.37,Medium,Instagram Reels,-1.5787123535253684,-0.4384409961702713,1.0098155597869731,-1.712070058537105,-0.5176946106806991,-0.9999012277075968,-0.9142492514021884,0,2
5277,31,2.14,7.28,5.55,2.95,7.79,86.98,Low,Instagram Reels,0.1545491508025747,-0.6974268820069521,0.0909732224399983,-0.6543786074001333,-0.97580077350912,0.8782000103813835,0.9819529544277004,0,1
5278,25,5.22,6.02,8.33,3.65,7.03,52.24,Medium,TikTok,-0.5387554509286024,1.2481256262295786,-0.3475651658392401,1.2674398462997234,-0.7063265600806371,0.5851082360594894,-1.038104225288041,2,0
5279,25,5.99,2.29,5.67,3.59,5.57,82.61,High,YouTube Shorts,-0.5387554509286024,1.7345137532887116,-1.6457780136817466,-0.5714224151540963,-0.7294243498030785,0.0220635117042714,0.7278467403989786,0,1
5280,35,3.96,9.53,5.27,9.78,9.74,87.94,Medium,YouTube Shorts,0.6167522186233596,0.4522177819509978,0.8740774872243519,-0.8479430559742198,1.6534976232287912,1.630211799759928,1.0377749144889294,0,1
5281,30,4.87,11.72,6.72,7.75,8.95,91.23,Medium,YouTube Shorts,0.0389983838473785,1.027040113929973,1.6362989716144567,0.1544442669987271,0.8720224042861913,1.3255506132937482,1.2290814234487684,1,1
5282,16,4.8,8.2,4.39,8.02,6.07,70.62,High,TikTok,-1.5787123535253684,0.9828230114700516,0.4111758551518227,-1.456288465778491,0.9759624580371772,0.2148870474423597,0.0306537183842483,0,1
5283,16,2.45,10.57,6.66,3.5,6.02,59.72,Medium,Instagram Reels,-1.5787123535253684,-0.5016082853987299,1.2360456807246758,0.1129661708757088,-0.7640710343867405,0.1956046938685506,-0.6031581198109616,2,0
5284,37,3.66,7.17,5.52,1.0,3.5,86.34,Low,YouTube Shorts,0.8478537525337521,0.2627159142656215,0.0526881250505409,-0.6751176554616428,-1.726478939488465,-0.7762259262514143,0.9447383143868808,0,1
5285,22,5.08,4.32,5.92,1.52,9.28,59.25,Low,Instagram Reels,-0.8854077517941911,1.1596914213097365,-0.9392439436763071,-0.3985970146415192,-1.5262980952273064,1.4528141468808864,-0.6304876210909385,0,1
5286,27,4.28,2.14,7.96,5.98,9.06,48.89,High,TikTok,-0.3076539170182101,0.6543531074820661,-1.69798496466737,1.0116582535411094,0.1906376074741704,1.367971791156128,-1.2328996067517064,2,2
5287,24,0.62,8.53,7.31,3.57,7.68,90.08,High,TikTok,-0.6543062178837987,-1.657569678279526,0.5260311473201946,0.5623122122084088,-0.7371236130438923,0.835778832519004,1.1622113671254202,1,1
5288,22,2.35,6.93,6.23,2.74,2.15,64.67,High,TikTok,-0.8854077517941911,-0.5647755746271887,-0.0308429965264568,-0.1842935180059234,-1.0566430375376648,-1.2968494727442528,-0.315326138245247,0,0
5289,44,1.29,9.82,6.89,1.45,7.33,74.25,Low,YouTube Shorts,1.6567091212201257,-1.234348840448852,0.9750109257965578,0.2719655393472794,-1.5532455165701546,0.7008023575023423,0.2417305048657719,1,1
5290,18,1.78,8.95,7.83,8.88,3.28,95.11,Medium,YouTube Shorts,-1.347610819614976,-0.924829123229404,0.6722106100799407,0.9217890452745692,1.307030777392171,-0.8610682819761732,1.4546951786962372,1,0
5291,29,5.48,11.88,7.73,6.4,2.7,48.15,High,Instagram Reels,-0.0765523831078176,1.4123605782235715,1.691986385999122,0.8526588850695388,0.3523221355312601,-1.0847435834323556,-1.2759290342989045,2,0
5292,44,0.7,7.1,4.93,1.97,7.83,73.43,Low,YouTube Shorts,1.6567091212201257,-1.6070358468967592,0.0283248812572498,-1.0829856006713243,-1.353064672308996,0.8936258932404306,0.1940492473134721,0,2
5293,15,1.71,6.27,5.5,7.9,9.64,73.53,Medium,Instagram Reels,-1.6942631204805645,-0.9690462256893252,-0.2605535808632007,-0.6889436875026487,0.9297668785922948,1.5916470926123103,0.1998640348198499,0,2
5294,25,2.2,4.87,5.74,7.8,1.98,91.71,Low,Instagram Reels,-0.5387554509286024,-0.6595265084698769,-0.7478184567290207,-0.5230313030105745,0.8912705623882257,-1.362409474895203,1.2569924034793825,1,2
5295,21,3.89,6.77,4.94,3.6,2.48,60.48,Medium,TikTok,-1.0009585187493872,0.4080006794910767,-0.0865304109111221,-1.076072584650821,-0.7255747181826715,-1.1695859391571146,-0.5589657347624883,0,2
5296,31,3.44,10.73,4.06,2.7,2.97,64.07,High,Instagram Reels,0.1545491508025747,0.123747877963012,1.2917330951093409,-1.6844179944550923,-1.0720415640192924,-0.980618874133788,-0.3502148632835159,0,1
5297,41,1.7,2.42,4.87,8.33,9.67,71.16,High,YouTube Shorts,1.3100568203545369,-0.975362954612171,-1.600531989494206,-1.1244636967943429,1.0953010382697914,1.6032165047565956,0.0620535709186894,0,2
5298,34,1.4,11.78,8.04,3.97,7.27,50.03,Low,YouTube Shorts,0.5012014516681634,-1.1648648222975475,1.6571817520087058,1.0669623817051337,-0.5831383482276162,0.6776635332137715,-1.1666110291789964,2,0
5299,38,1.8,11.93,6.73,8.63,7.1,68.24,Medium,Instagram Reels,0.9634045194889482,-0.912195665383712,1.7093887029943295,0.1613572830192306,1.2107899868819985,0.6121035310628214,-0.1077382242675503,2,1
5300,32,3.26,7.98,5.71,1.39,5.55,66.16,Low,Instagram Reels,0.270099917757771,0.0100467573517861,0.3346056603729085,-0.5437703510720839,-1.5763433062925962,0.0143505702747477,-0.228685804400214,0,1
5301,36,1.99,5.32,7.04,5.49,5.84,51.84,Medium,Instagram Reels,0.7323029855785558,-0.7921778158496404,-0.5911976037721499,0.3756607796548259,0.0020056580742323,0.1261882210028389,-1.0613633753135532,2,2
5302,43,5.71,4.23,7.7,2.62,3.61,89.98,Low,YouTube Shorts,1.5411583542649292,1.5576453434490267,-0.9705681142676812,0.8319198370080294,-1.1028386169825477,-0.733804748389035,1.1563965796190423,1,1
5303,36,3.05,4.76,5.77,7.05,2.39,65.86,Medium,Instagram Reels,0.7323029855785558,-0.1226045500279773,-0.7861035541184781,-0.5022922549490657,0.6025481908577083,-1.2042941755899703,-0.2461301669193481,0,2
5304,26,0.82,2.5,6.33,9.97,8.02,58.36,High,Instagram Reels,-0.4232046839734062,-1.5312350998226083,-1.5726882823018735,-0.1151633578008928,1.7266406240165229,0.966898836820904,-0.6822392298977034,2,2
5305,23,4.51,6.75,4.32,4.71,5.24,47.82,Low,Instagram Reels,-0.7698569848389949,0.7996378727075211,-0.0934913377092051,-1.504679577922012,-0.2982656083175058,-0.1052000218828668,-1.2951178330699518,0,2
5306,19,2.31,2.57,6.99,1.9,3.3,45.38,Medium,TikTok,-1.2320600526597798,-0.5900424903185723,-1.5483250385085827,0.3410956995523106,-1.3800120936518443,-0.8533553405466497,-1.4369986482255763,2,2
5307,24,4.09,9.18,5.78,3.86,6.7,97.61,Low,TikTok,-0.6543062178837987,0.5343352579479942,0.752261268257897,-0.4953792389285621,-0.6254842960520922,0.457844702472351,1.600064866355689,1,1
5308,18,2.04,5.72,6.17,9.02,2.89,99.71,Low,YouTube Shorts,-1.347610819614976,-0.7605941712354111,-0.4519790678104872,-0.2257716141289422,1.3609256200778672,-1.011470639851882,1.722175403989628,1,2
5309,19,3.64,3.99,6.11,7.89,5.4,93.88,Medium,TikTok,-1.2320600526597798,0.2500824564199297,-1.054099235844679,-0.2672497102519605,0.9259172469718876,-0.0434964904466785,1.3831732923677866,1,2
5310,42,4.75,7.45,7.16,3.09,2.71,67.52,Medium,YouTube Shorts,1.4256075873097331,0.9512393668558224,0.150141100223705,0.4586169719008629,-0.9219059308234234,-1.080887112717594,-0.1496046943134723,2,0
5311,42,5.6,11.74,6.86,9.58,7.84,88.47,Low,TikTok,1.4256075873097331,1.488161325297722,1.6432598984125395,0.2512264912857706,1.5765049908206537,0.8974823639551923,1.0685932882727334,1,1
5312,24,1.94,8.95,6.11,6.6,3.89,90.06,Low,TikTok,-0.6543062178837987,-0.8237614604638699,0.6722106100799407,-0.2672497102519605,0.4293147679393977,-0.6258235683757054,1.161048409624145,1,1
5313,25,2.34,6.92,4.08,2.51,4.98,57.99,Medium,TikTok,-0.5387554509286024,-0.5710923035500347,-0.0343234599254983,-1.670591962414086,-1.1451845648070236,-0.2054682604666727,-0.7037539436713021,0,2
5314,35,3.05,9.77,7.1,6.15,7.79,75.16,High,YouTube Shorts,0.6167522186233596,-0.1226045500279773,0.9576086088013496,0.4171388757778441,0.2560813450210876,0.8782000103813835,0.2946450711738121,1,1
5315,38,5.6,9.37,8.4,5.06,6.94,97.41,Low,YouTube Shorts,0.9634045194889482,1.488161325297722,0.8183900728396867,1.3158309584432453,-0.1635285016032645,0.5503999996266336,1.5884352913429327,1,1
5316,24,5.46,10.92,7.85,8.38,4.6,56.8,Low,Instagram Reels,-0.6543062178837987,1.3997271203778798,1.3578618996911307,0.9356150773155752,1.114549196371826,-0.3520141476276201,-0.7729499149972013,2,0
5317,42,0.99,4.05,8.91,4.1,1.64,79.77,Medium,TikTok,1.4256075873097331,-1.4238507081342286,-1.0332164554504295,1.668394775488902,-0.5330931371623268,-1.493529479197103,0.5627067752178412,1,0
5318,22,1.23,10.59,4.7,8.87,9.29,79.75,Low,YouTube Shorts,-0.8854077517941911,-1.2722492139859274,1.2430066075227588,-1.241984969142895,1.3031811457717637,1.456670617595648,0.5615438177165658,0,1
5319,16,3.23,5.01,5.11,8.31,1.07,67.16,High,Instagram Reels,-1.5787123535253684,-0.0089034294167513,-0.6990919691424389,-0.9585513123022684,1.0876017750289777,-1.7133483099385234,-0.1705379293364333,0,2
5320,37,1.09,11.41,6.7,7.07,7.61,69.42,Low,YouTube Shorts,0.8478537525337521,-1.3606834189057695,1.528404606244168,0.1406182349577212,0.6102474540985222,0.8087835375156718,-0.0391237316922887,2,1
5321,22,2.4,4.81,5.18,3.33,9.51,67.38,Low,YouTube Shorts,-0.8854077517941911,-0.5331919300129594,-0.7687012371232703,-0.9101602001587474,-0.8295147719336577,1.5415129733204072,-0.1577453968224016,0,2
5322,30,1.32,11.27,4.17,9.73,3.76,71.26,Low,Instagram Reels,0.0389983838473785,-1.2153986536803143,1.4796781186575856,-1.6083748182295583,1.6342494651267572,-0.6759576876676084,0.0678683584250679,0,2
5323,41,4.0,11.64,6.01,5.94,1.68,48.93,High,YouTube Shorts,1.3100568203545369,0.4774846976423814,1.6084552644221242,-0.3363798704569916,0.1752390809925428,-1.478103596338056,-1.2305736917491552,2,0
5324,36,5.72,3.45,5.44,9.17,3.25,87.68,High,Instagram Reels,0.7323029855785558,1.5639620723718726,-1.242044259392924,-0.7304217836256669,1.4186700943839707,-0.8726376941204584,1.022656466972347,0,1
5325,19,5.98,11.74,5.32,2.94,3.82,79.66,High,TikTok,-1.2320600526597798,1.7281970243658658,1.6432598984125395,-0.8133779758717039,-0.9796504051295268,-0.6528188633790378,0.5563105089608253,0,1
5326,41,2.56,2.86,8.77,9.85,5.06,98.43,Medium,TikTok,1.3100568203545369,-0.4321242672474253,-1.447391599936377,1.5716125512018586,1.6804450445716397,-0.1746164947485789,1.6477461239079896,1,2
5327,39,3.79,4.19,5.19,8.34,5.73,54.74,Medium,YouTube Shorts,1.0789552864441443,0.3448333902626179,-0.9844899678638476,-0.903247184138244,1.099150669890198,0.0837670431404597,-0.8927345376285892,0,2
5328,43,5.21,6.44,4.65,9.54,7.53,48.76,High,TikTok,1.5411583542649292,1.2418088973067327,-0.2013857030794937,-1.2765500492454105,1.5611064643390258,0.7779317717975777,-1.2404588305099982,0,1
5329,17,1.15,11.94,4.63,2.91,9.11,60.55,Medium,TikTok,-1.463161586570172,-1.3227830453686944,1.7128691663933708,-1.290376081286417,-0.9911992999907474,1.3872541447299365,-0.5548953835080237,0,1
5330,26,4.29,6.89,8.03,4.88,5.18,70.58,Medium,YouTube Shorts,-0.4232046839734062,0.660669836404912,-0.0447648501226232,1.0600493656846304,-0.2328218707705886,-0.1283388461714376,0.0283278033816967,1,0
5331,27,2.75,7.5,7.57,1.88,7.72,52.3,Low,Instagram Reels,-0.3076539170182101,-0.3121064177133536,0.1675434172189128,0.7420506287414894,-1.387711356892658,0.8512047153780511,-1.0346153527842143,2,0
5332,27,1.63,8.94,4.65,2.23,2.14,67.64,Medium,TikTok,-0.3076539170182101,-1.019580057072092,0.6687301466808991,-1.2765500492454105,-1.252974250178417,-1.3007059434590145,-0.1426269493058184,0,2
5333,24,2.72,11.68,5.1,3.56,3.96,78.56,Medium,Instagram Reels,-0.6543062178837987,-0.3310566044818911,1.6223771180182902,-0.9654643283227722,-0.7409732446642991,-0.5988282733723731,0.4923478463906668,0,1
5334,18,0.92,9.83,7.74,9.56,2.06,43.37,Low,TikTok,-1.347610819614976,-1.4680678105941496,0.9784913891955992,0.8595719010900417,1.56880572757984,-1.3315577091771087,-1.553875877103776,2,0
5335,23,4.32,4.24,5.37,7.0,7.23,85.48,Low,YouTube Shorts,-0.7698569848389949,0.6796200231734497,-0.9670876508686398,-0.7788128957691887,0.5833000327556739,0.6622376503547247,0.8947311418320294,0,1
5336,36,1.89,5.03,8.91,3.83,9.17,96.38,Medium,YouTube Shorts,0.7323029855785558,-0.8553451050780994,-0.6921310423443555,1.668394775488902,-0.6370331909133129,1.4103929690185073,1.5285429800272383,1,1
5337,38,2.21,2.98,6.7,9.59,9.0,56.09,Low,Instagram Reels,0.9634045194889482,-0.6532097795470311,-1.405626039147878,0.1406182349577212,1.5803546224410605,1.3448329668675572,-0.8142349062924853,2,2
5338,37,1.17,8.44,4.96,7.66,3.94,86.57,High,YouTube Shorts,0.8478537525337521,-1.3101495875230027,0.4947069767288205,-1.062246552609815,0.8373757197025292,-0.6065412148018966,0.9581123256515496,0,2
5339,41,5.26,3.81,8.29,9.16,3.11,65.08,Low,Instagram Reels,1.3100568203545369,1.273392541920962,-1.1167475770274276,1.2397877822177104,1.414820462763564,-0.9266282841271232,-0.2914855094690971,2,0
5340,16,3.21,4.57,5.6,9.34,3.47,79.87,Medium,Instagram Reels,-1.5787123535253684,-0.0215368872624431,-0.8522323587002678,-0.6198135272976181,1.484113831930888,-0.7877953383956996,0.5685215627242197,0,2
5341,33,3.65,10.88,5.44,7.76,3.59,84.58,Medium,TikTok,0.3856506847129672,0.2563991853427755,1.3439400460949646,-0.7304217836256669,0.875872035906598,-0.7415176898185585,0.8423980542746264,0,1
5342,15,3.63,5.27,5.64,3.19,1.74,57.7,High,Instagram Reels,-1.6942631204805645,0.2437657274970837,-0.608599920767358,-0.5921614632156057,-0.8834096146193544,-1.4549647720494852,-0.7206168274397984,0,0
5343,39,2.76,7.67,7.84,9.97,2.2,87.24,Medium,Instagram Reels,1.0789552864441443,-0.3057896887905078,0.2267112950026195,0.9287020612950724,1.7266406240165229,-1.277567119170444,0.9970714019442828,1,0
5344,43,1.56,5.98,4.87,3.93,2.93,46.31,Low,YouTube Shorts,1.5411583542649292,-1.0637971595320133,-0.361487019435406,-1.1244636967943429,-0.5985368747092439,-0.9960447569928348,-1.3829211244162605,0,2
5345,21,4.6,2.74,5.91,7.05,1.07,99.2,High,Instagram Reels,-1.0009585187493872,0.8564884330131339,-1.4891571607248757,-0.4055100306620222,0.6025481908577083,-1.7133483099385234,1.6925199877071004,1,2
5346,31,1.2,5.63,4.15,8.6,1.43,60.22,Medium,TikTok,0.1545491508025747,-1.2911994007544652,-0.4833032384018613,-1.6222008502705645,1.1992410920207774,-1.5745153642071,-0.5740841822790712,0,2
5347,17,1.07,6.08,8.13,2.58,7.29,53.43,Low,Instagram Reels,-1.463161586570172,-1.3733168767514614,-0.3266823854449904,1.1291795258896622,-1.1182371434641751,0.6853764746432952,-0.968908253962142,2,0
5348,34,4.41,10.96,5.7,6.48,6.57,48.32,Low,YouTube Shorts,0.5012014516681634,0.7364705834790625,1.3717837532872972,-0.5506833670925869,0.3831191884945153,0.4077105831804481,-1.2660438955380615,2,1
5349,34,1.65,5.24,5.24,4.38,9.51,88.73,Medium,Instagram Reels,0.5012014516681634,-1.0069465992264004,-0.6190413109644824,-0.8686821040357287,-0.4253034517909335,1.5415129733204072,1.083711735789317,0,2
5350,35,2.19,5.79,6.9,3.2,4.62,75.15,Medium,Instagram Reels,0.6167522186233596,-0.6658432373927229,-0.427615824017196,0.278878555367783,-0.8795599829989474,-0.3443012061980964,0.2940635924231749,1,2
5351,44,3.11,9.83,7.52,1.11,5.0,97.1,Medium,YouTube Shorts,1.6567091212201257,-0.084704176490902,0.9784913891955992,0.7074855486389735,-1.684132991663989,-0.1977553190371493,1.5704094500731605,1,1
5352,17,2.97,9.59,8.06,8.85,1.61,78.86,Medium,Instagram Reels,-1.463161586570172,-0.1731383814107441,0.8949602676186015,1.0807884137461403,1.29548188253095,-1.505098891341388,0.5097922089098009,1,0
5353,17,4.4,9.98,5.74,2.22,2.37,60.44,Low,Instagram Reels,-1.463161586570172,0.7301538545562167,1.030698340181223,-0.5230313030105745,-1.256823881798823,-1.212007117019494,-0.5612916497650395,0,0
5354,31,3.93,11.54,8.06,8.9,7.22,90.18,Medium,YouTube Shorts,0.1545491508025747,0.4332675951824603,1.573650630431708,1.0807884137461403,1.3147300406329847,0.6583811796399627,1.168026154631799,1,1
5355,21,4.04,9.96,6.32,6.41,3.12,56.87,Low,TikTok,-1.0009585187493872,0.502751613333765,1.02373741338314,-0.1220763738213957,0.3561717671516669,-0.9227718134123614,-0.7688795637427367,2,0
5356,41,4.43,6.08,4.51,6.59,7.96,57.45,Low,TikTok,1.3100568203545369,0.749104041324754,-0.3266823854449904,-1.3733322735324538,0.4254651363189909,0.9437600125323335,-0.7351537962057435,0,2
5357,40,2.11,10.22,8.23,8.46,7.35,41.7,Low,TikTok,1.1945060533993406,-0.71637706877549,1.114229461758221,1.198309686094693,1.1453462493350812,0.7085152989318656,-1.6509828284602894,2,0
5358,28,2.27,7.09,6.74,5.58,7.73,55.12,Medium,TikTok,-0.1921031500630138,-0.6153094060099558,0.0248444178582083,0.1682702990397336,0.0366523426578943,0.8550611860928131,-0.8706383451043529,2,2
5359,31,2.91,4.78,7.01,4.22,7.22,55.69,Low,TikTok,0.1545491508025747,-0.2110387549478194,-0.7791426273203949,0.3549217315933164,-0.4868975577174439,0.6583811796399627,-0.8374940563179979,2,2
5360,32,2.19,5.03,8.69,2.25,7.37,57.85,High,TikTok,0.270099917757771,-0.6658432373927229,-0.6921310423443555,1.516308423037834,-1.2452749869376027,0.7162282403613893,-0.7118946461802313,2,0
5361,27,5.92,4.24,6.8,6.13,5.92,62.12,Medium,YouTube Shorts,-0.3076539170182101,1.6902966508287902,-0.9670876508686398,0.2097483951627518,0.2483820817802736,0.1570399867209331,-0.463603219657888,2,1
5362,34,4.98,3.45,4.03,5.98,7.1,74.6,High,YouTube Shorts,0.5012014516681634,1.0965241320812775,-1.242044259392924,-1.7051570425166014,0.1906376074741704,0.6121035310628214,0.2620822611380948,0,2
5363,43,1.41,3.84,8.35,3.65,5.74,52.98,Medium,Instagram Reels,1.5411583542649292,-1.1585480933747014,-1.1063061868303028,1.2812658783407294,-0.7063265600806371,0.0876235138552214,-0.9950747977408436,2,0
5364,34,0.53,2.63,5.42,6.4,2.85,78.21,Medium,Instagram Reels,0.5012014516681634,-1.714420238585139,-1.527442258114333,-0.7442478156666733,0.3523221355312601,-1.026896522710929,0.4719960901183431,0,2
5365,35,0.74,10.88,6.51,4.95,2.96,48.0,High,YouTube Shorts,0.6167522186233596,-1.5817689312053755,1.3439400460949646,0.0092709305681624,-0.2058744494277402,-0.9844753448485496,-1.2846512155584713,2,0
5366,41,1.84,11.31,5.02,8.25,4.65,95.85,Medium,TikTok,1.3100568203545369,-0.8869287496923286,1.4935999722537523,-1.020768456486797,1.064503985306536,-0.332731794053811,1.4977246062434346,0,1
5367,32,1.13,7.87,5.48,6.04,1.13,41.57,Medium,TikTok,0.270099917757771,-1.335416503214386,0.296320562983451,-0.7027697195436545,0.2137353971966116,-1.690209485649953,-1.6585420522185812,2,0
5368,18,3.43,10.4,7.43,9.4,9.0,94.49,Low,YouTube Shorts,-1.347610819614976,0.1174311490401663,1.176877802940969,0.6452684044544459,1.5072116216533296,1.3448329668675572,1.418643496156693,1,1
5369,15,5.22,3.84,6.15,5.66,3.41,72.83,Medium,TikTok,-1.6942631204805645,1.2481256262295786,-1.1063061868303028,-0.2395976461699481,0.0674493956211495,-0.8109341626842702,0.1591605222752032,0,2
5370,32,4.55,11.02,7.14,8.99,1.46,82.6,High,TikTok,0.270099917757771,0.8249047883989046,1.3926665336815462,0.4447909398598564,1.3493767252166466,-1.5629459520628146,0.7272652616483404,1,0
5371,15,1.69,7.06,8.12,5.68,4.82,57.9,High,YouTube Shorts,-1.6942631204805645,-0.9816796835350168,0.0144030276610835,1.122266509869158,0.0751486588619631,-0.267171791902861,-0.7089872524270425,2,0
5372,40,2.7,2.67,5.7,6.02,8.34,50.43,Medium,TikTok,1.1945060533993406,-0.3436900623275828,-1.5135204045181667,-0.5506833670925869,0.2060361339557976,1.0903058996932806,-1.1433518791534842,0,2
5373,40,3.29,3.41,6.84,4.3,4.58,96.84,Low,TikTok,1.1945060533993406,0.0289969441203239,-1.2559661129890902,0.2374004592447641,-0.4561005047541887,-0.3597270890571435,1.555291002556578,1,2
5374,27,4.96,5.09,7.89,4.6,3.36,66.46,High,Instagram Reels,-0.3076539170182101,1.0838906742355858,-0.6712482619501062,0.9632671413975876,-0.3406115561419818,-0.8302165162580791,-0.21124144188108,2,0
5375,34,5.12,2.44,7.58,9.4,5.9,68.83,Medium,Instagram Reels,0.5012014516681634,1.18495833700112,-1.5935710626961228,0.7489636447619923,1.5072116216533296,0.1493270452914097,-0.0734309779799195,2,2
5376,34,5.5,5.09,6.7,3.01,6.17,99.14,Medium,TikTok,0.5012014516681634,1.4249940360692632,-0.6712482619501062,0.1406182349577212,-0.9527029837866786,0.2534517545899773,1.6890311152032735,1,1
5377,37,3.3,2.6,5.92,2.09,7.83,60.16,High,YouTube Shorts,0.8478537525337521,0.0353136730431696,-1.5378836483114575,-0.3985970146415192,-1.3068690928641131,0.8936258932404306,-0.5775730547828982,0,2
5378,24,4.32,4.36,6.04,8.47,8.2,46.01,Low,Instagram Reels,-0.6543062178837987,0.6796200231734497,-0.9253220900801408,-0.3156408223954822,1.149195880955488,1.0363153096866156,-1.400365486935395,2,2
5379,41,1.11,4.66,6.17,6.19,7.36,75.21,Low,TikTok,1.3100568203545369,-1.348049961060078,-0.8209081881088938,-0.2257716141289422,0.2714798715027152,0.7123717696466276,0.297552464927001,0,2
5380,25,3.61,11.94,5.74,3.56,1.04,73.29,High,TikTok,-0.5387554509286024,0.2311322696513919,1.7128691663933708,-0.5230313030105745,-0.7409732446642991,-1.724917722082809,0.1859085448045428,0,0
5381,23,1.87,4.36,7.5,4.89,1.02,86.39,High,Instagram Reels,-0.7698569848389949,-0.8679785629237909,-0.9253220900801408,0.6936595165979677,-0.2289722391501817,-1.7326306635123323,0.9476457081400697,1,0
5382,23,2.87,4.39,4.63,5.72,9.8,97.3,High,YouTube Shorts,-0.7698569848389949,-0.236305670639203,-0.9148806998830163,-1.290376081286417,0.0905471853435908,1.6533506240484988,1.5820390250859169,0,2
5383,19,3.99,8.87,8.84,6.33,3.38,58.46,High,Instagram Reels,-1.2320600526597798,0.4711679687195356,0.644366902887608,1.6200036633453805,0.3253747141884117,-0.8225035748285555,-0.6764244423913252,2,0
5384,40,1.91,10.59,7.89,8.39,3.54,83.31,Low,YouTube Shorts,1.1945060533993406,-0.8427116472324075,1.2430066075227588,0.9632671413975876,1.118398827992233,-0.7608000433923673,0.7685502529436252,1,0
5385,15,0.79,5.87,5.49,4.55,7.59,66.07,High,YouTube Shorts,-1.6942631204805645,-1.550185286591146,-0.3997721168248634,-0.6958567035231515,-0.3598597142440162,0.8010705960861482,-0.2339191131559545,0,2
5386,31,0.56,10.76,4.21,7.09,6.23,87.03,Low,YouTube Shorts,0.1545491508025747,-1.6954700518166013,1.3021744853064654,-1.580722754147546,0.6179467173393359,0.2765905788785481,0.9848603481808892,0,1
5387,36,0.62,5.4,7.56,8.51,5.17,49.86,Low,TikTok,0.7323029855785558,-1.657569678279526,-0.5633538965798173,0.7351376127209859,1.1645944074371155,-0.1321953168861993,-1.1764961679398391,2,2
5388,16,0.55,3.97,7.67,8.59,2.05,70.05,Low,Instagram Reels,-1.5787123535253684,-1.701786780739447,-1.0610601626427625,0.8111807889465199,1.1953914604003706,-1.3354141798918706,-0.0024905704021071,1,2
5389,38,1.11,5.3,8.82,3.29,1.73,44.63,Medium,YouTube Shorts,0.9634045194889482,-1.348049961060078,-0.5981585305702332,1.6061776313043743,-0.8449132984152854,-1.458821242764247,-1.480609554523412,2,0
5390,27,1.82,8.09,5.27,4.15,7.33,73.67,Medium,TikTok,-0.3076539170182101,-0.8995622075380204,0.3728907577623656,-0.8479430559742198,-0.513844979060292,0.7008023575023423,0.2080047373287792,0,2
5391,23,1.72,5.67,4.41,6.35,2.12,50.14,Medium,Instagram Reels,-0.7698569848389949,-0.9627294967664792,-0.4693813848056949,-1.4424624337374845,0.3330739774292253,-1.308418884888538,-1.1602147629219806,0,2
5392,43,5.93,8.73,8.58,8.97,4.92,97.6,High,Instagram Reels,1.5411583542649292,1.696613379751636,0.5956404153010264,1.4402652468123005,1.3416774619758332,-0.2286070847552435,1.599483387605051,1,1
5393,18,2.18,4.37,5.29,8.11,7.63,73.26,Medium,YouTube Shorts,-1.347610819614976,-0.6721599663155686,-0.9218416266810994,-0.8341170239332133,1.0106091426208392,0.8164964789451952,0.1841641085526293,0,2
5394,19,1.2,9.01,7.61,6.26,9.31,71.76,Medium,Instagram Reels,-1.2320600526597798,-1.2911994007544652,0.6930933904741903,0.7697026928235017,0.2984272928455633,1.464383559025172,0.0969422959569583,1,1
5395,25,3.5,5.47,4.3,9.85,8.86,98.34,High,YouTube Shorts,-0.5387554509286024,0.1616482515000873,-0.5389906527865265,-1.5185056099630183,1.6804450445716397,1.2908423768608923,1.642512815152249,0,1
5396,38,5.22,6.56,7.8,4.95,8.78,69.9,Medium,TikTok,0.9634045194889482,1.2481256262295786,-0.1596201422909951,0.90104999721306,-0.2058744494277402,1.259990611142798,-0.0112127516616737,2,1
5397,33,4.23,7.58,4.64,8.58,4.23,80.6,Low,Instagram Reels,0.3856506847129672,0.6227694628678369,0.1953871244112454,-1.2834630652659138,1.1915418287799635,-0.4947035640738052,0.610969511520779,0,1
5398,35,2.13,8.86,7.48,8.37,9.34,42.8,Low,Instagram Reels,0.6167522186233596,-0.7037436109297982,0.6408864394885665,0.6798334845569617,1.1106995647514186,1.4759529711694572,-1.587020165890131,2,0
